Name,TeamAbbreviation,GamesPlayed,Minutes,ShotQualityAvg,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangePctBlocked,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGM,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3PctBlocked,Arc3FGM,Arc3FGA,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,Arc3PctBlocked,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy,HeaveAttempts,HeaveMakes
Josh Giddey,CHI,235,6758,0.5237744455994455,0.6198060941828255,5.5806359753203605,25.346350832266324,614,1009,0.3493767313019391,0.6085232903865213,0.6860335195530727,0.46579804560260585,0.11298315163528246,424,963,0.3334487534626039,0.4402907580477674,0.4896073903002309,0.3160377358490566,0.10072689511941849,53,135,0.046745152354570635,0.3925925925925926,0.4076923076923077,0.4339622641509434,0.037037037037037035,70,196,0.067867036,0.35714285714285715,0.36082474226804123,0.9571428571428572,0.010204082,173,585,0.2025623268698061,0.29572649572649573,0.29930795847750863,0.8959537572254336,0.011965811965811967,173,584,0.2962328767123288,1,0
Georges Niang,CLE,333,6749,0.5350382585751979,0.825054945,5.777492877492878,25.150858232676416,195,304,0.13362637362637364,0.6414473684210527,0.6964285714285714,0.7487179487179487,0.078947368,178,363,0.15956043956043955,0.4903581267217631,0.5219941348973607,0.6966292134831461,0.060606061,12,35,0.015384615384615385,0.34285714285714286,0.36363636363636365,0.9166666666666666,0.057142857,209,520,0.22857142857142856,0.40192307692307694,0.4090019569471624,0.9952153110047847,0.017307692,415,1053,0.46285714285714286,0.39411206077872746,0.40019286403085824,0.980722892,0.015194681861348529,415,1052,0.39448669201520914,1,0
Khris Middleton,MIL,224,6741,0.4931588263207845,0.530360531,10.673459958932238,25.85807248764415,295,463,0.14642631246046806,0.6371490280777538,0.6957547169811321,0.3898305084745763,0.084233261,371,786,0.24857685009487665,0.4720101781170484,0.5110192837465565,0.3018867924528302,0.076335878,336,699,0.22106261859582543,0.48068669527896996,0.4963072378138848,0.34226190476190477,0.031473533619456366,77,185,0.058507273877292855,0.41621621621621624,0.4230769230769231,0.8311688311688312,0.016216216216216217,383,1029,0.325426945,0.3722060252672498,0.37996031746031744,0.6135770234986945,0.020408163,383,1028,0.372568093,1,0
Cameron Johnson,BKN,249,6721,0.5424712378640777,0.801452785,6.921259029927761,25.22345924,332,477,0.19249394673123488,0.6960167714884696,0.7942583732057417,0.6626506024096386,0.12368972746331237,121,302,0.12187247780468119,0.40066225165562913,0.4708171206225681,0.628099174,0.1490066225165563,72,190,0.076674738,0.37894736842105264,0.3870967741935484,0.6527777777777778,0.021052631578947368,239,537,0.21670702179176757,0.4450651769087523,0.4509433962264151,0.9958159,0.013035382,361,972,0.3922518159806295,0.3713991769547325,0.3744813278008299,0.9418282548476454,0.008230453,361,968,0.37293388429752067,4,0
Isaiah Stewart,DET,260,6652,0.5503799290005462,0.8013100436681223,3.6123204837490546,25.26227898,585,959,0.523471616,0.6100104275286757,0.6647727272727273,0.6581196581196581,0.082377477,128,300,0.16375545851528384,0.4266666666666667,0.47058823529411764,0.7734375,0.093333333,30,64,0.034934497816593885,0.46875,0.47619047619047616,0.8333333333333334,0.015625,49,148,0.080786026,0.3310810810810811,0.3310810810810811,1,0,126,361,0.1970524017467249,0.3490304709141274,0.3490304709141274,0.9920634920634921,0,126,361,0.3490304709141274,0,0
Wendell Carter Jr.,ORL,241,6651,0.5409520267260579,0.6963490650044524,5.694929396662387,25.41191860465116,639,876,0.390026714,0.7294520547945206,0.7947761194029851,0.6525821596244131,0.082191781,206,467,0.20792520035618878,0.4411134903640257,0.47685185185185186,0.7184466019417476,0.074946467,89,215,0.095725735,0.413953488,0.41784037558685444,0.797752809,0.009302326,61,164,0.0730187,0.3719512195121951,0.37423312883435583,0.9672131147540983,0.006097561,173,524,0.23330365093499555,0.3301526717557252,0.3314176245210728,0.9942196531791907,0.003816794,173,523,0.33078393881453155,1,0
Rui Hachimura,LAL,249,6649,0.5214058752025932,0.5941676792223572,7.960285714285714,25.010292072322674,536,748,0.3029566626164439,0.7165775401069518,0.8023952095808383,0.7574626865671642,0.10695187165775401,231,560,0.22681247468610774,0.4125,0.4782608695652174,0.6233766233766234,0.1375,187,442,0.17901984609153504,0.4230769230769231,0.4279176201372998,0.6951871657754011,0.011312217194570135,106,270,0.10935601458080195,0.3925925925925926,0.3970037453183521,1,0.011111111111111112,174,449,0.18185500202511137,0.38752783964365256,0.38839285714285715,0.9885057471264368,0.002227171,174,449,0.38752783964365256,0,0
Pat Connaughton,MIL,286,6640,0.5539655031995346,0.9314352120859966,3.502315789473684,25.672231139646872,242,357,0.2074375363160953,0.6778711484593838,0.7378048780487805,0.7603305785123967,0.081232493,39,97,0.056362579895409645,0.4020618556701031,0.4875,0.7435897435897436,0.17525773195876287,5,21,0.012202208,0.23809523809523808,0.25,0.6,0.047619047619047616,155,397,0.23067983730389308,0.3904282115869018,0.3974358974358974,0.9870967741935484,0.017632241813602016,296,849,0.49331783846600813,0.3486454652532391,0.35071090047393366,0.9527027027027027,0.005889282,296,847,0.34946871310507677,2,0
Devin Vassell,SAS,248,6635,0.517191083,0.6224814422057264,9.813876221498372,25.591344667697065,313,467,0.16507599858607283,0.6702355460385439,0.7524038461538461,0.6613418530351438,0.10920770877944326,245,546,0.19300106044538706,0.44871794871794873,0.4766536964980545,0.5591836734693878,0.058608059,224,522,0.18451749734888653,0.42911877394636017,0.43159922928709055,0.5491071428571429,0.005747126,144,342,0.12089077412513255,0.42105263157894735,0.4222873900293255,0.9930555555555556,0.002923977,336,952,0.336514669,0.35294117647058826,0.35443037974683544,0.8422619047619048,0.004201681,336,942,0.35668789808917195,10,0
Reggie Bullock Jr.,HOU,255,6633,0.5505487267080745,0.8705080545229245,8.614999999999998,24.772248803827754,100,151,0.093556382,0.6622516556291391,0.7407407407407407,0.8,0.10596026490066225,43,99,0.06133829,0.43434343434343436,0.4942528735632184,0.813953488,0.12121212121212122,50,110,0.068153656,0.45454545454545453,0.45871559633027525,0.92,0.009090909,237,544,0.33705080545229243,0.43566176470588236,0.4397031539888683,0.9873417721518988,0.009191176,245,710,0.4399008674101611,0.34507042253521125,0.34801136363636365,0.9714285714285714,0.008450704,245,710,0.34507042253521125,0,0
Caleb Martin,PHI,268,6607,0.5362441161087865,0.7360749609578344,6.861408199643495,25.209637046307886,389,615,0.32014575741801143,0.6325203252032521,0.6848591549295775,0.6118251928020566,0.076422764,104,286,0.14888079125455492,0.36363636363636365,0.4406779661016949,0.4807692307692308,0.17482517482517482,91,221,0.11504424778761062,0.4117647058823529,0.41935483870967744,0.6043956043956044,0.018099548,114,324,0.16866215512753774,0.35185185185185186,0.35514018691588783,0.956140351,0.009259259,161,475,0.24726704841228528,0.3389473684210526,0.34328358208955223,0.8571428571428571,0.012631579,161,469,0.34328358208955223,6,0
Max Strus,CLE,257,6605,0.5526017904509284,0.9180255619215514,3.9843014128728416,25.71556373,289,451,0.19876597620096959,0.6407982261640798,0.7225,0.740484429,0.1130820399113082,65,151,0.066549141,0.4304635761589404,0.4676258992805755,0.6,0.079470199,12,35,0.015425297487880123,0.34285714285714286,0.375,0.5833333333333334,0.085714286,188,438,0.19303657999118554,0.4292237442922374,0.4372093023255814,0.9787234042553191,0.01826484,408,1194,0.5262230057293962,0.3417085427135678,0.3440134907251265,0.9485294117647058,0.006700168,407,1189,0.3423044575273339,4,1
Ja Morant,MEM,204,6602,0.5272999461352006,0.6113338679497461,5.734664310954064,26.545993413830956,873,1376,0.367816092,0.6344476744186046,0.6956175298804781,0.3321878579610538,0.087936047,541,1298,0.34696605185779206,0.4167950693374422,0.4696180555555556,0.10905730129390019,0.11248073959938366,58,156,0.04170008,0.3717948717948718,0.3815789473684211,0.1206896551724138,0.025641026,37,101,0.026998128842555466,0.36633663366336633,0.37,0.8108108108108109,0.00990099,249,810,0.2165196471531676,0.3074074074074074,0.30855018587360594,0.5261044176706827,0.003703704,247,793,0.3114754098360656,15,2
Eric Gordon,PHI,237,6580,0.5291293262879788,0.8231680561649847,4.339260020554985,26.862327718223582,376,570,0.25010969723562965,0.6596491228070176,0.7315175097276264,0.44680851063829785,0.098245614,151,382,0.16761737604212373,0.39528795811518325,0.4646153846153846,0.37748344370860926,0.14921465968586387,5,21,0.009214568,0.23809523809523808,0.25,0.8,0.047619047619047616,66,156,0.068451075,0.4230769230769231,0.43137254901960786,0.9393939393939394,0.019230769230769232,419,1150,0.5046072838964458,0.36434782608695654,0.3665791776027997,0.801909308,0.006086957,419,1144,0.36625874125874125,6,0
Austin Reaves,LAL,226,6531,0.5201549494949494,0.6991991991991992,7.2203036053130925,26.384004237288135,340,453,0.22672672672672672,0.7505518763796909,0.8076009501187649,0.5264705882352941,0.070640177,223,437,0.21871871871871873,0.5102974828375286,0.5588972431077694,0.35874439461883406,0.086956522,66,164,0.082082082,0.4024390243902439,0.4177215189873418,0.3333333333333333,0.036585365853658534,71,197,0.098598599,0.3604060913705584,0.3622448979591837,1,0.005076142,272,747,0.3738738738738739,0.36412315930388217,0.3675675675675676,0.7242647058823529,0.009370817,272,736,0.3695652173913043,11,0
Corey Kispert,WAS,250,6487,0.5417511594202898,0.8512277323062108,4.830217669654289,26.075694444444444,353,472,0.2272508425613866,0.7478813559322034,0.8305882352941176,0.7705382436260623,0.099576271,120,256,0.12325469427058257,0.46875,0.5555555555555556,0.7916666666666666,0.15625,20,53,0.025517573423206548,0.37735849056603776,0.38461538461538464,0.7,0.018867924528301886,135,325,0.15647568608570053,0.4153846153846154,0.42586750788643535,0.9777777777777777,0.024615384615384615,359,971,0.46750120365912373,0.36972193614830073,0.37710084033613445,0.9637883008356546,0.019567456,358,965,0.37098445595854923,5,1
LaMelo Ball,CHA,202,6484,0.5231369323050556,0.7254901960784313,6.396377197655834,26.964920828258222,498,911,0.2588803637396988,0.5466520307354555,0.5928571428571429,0.25502008032128515,0.077936334,296,715,0.20318272236430804,0.413986014,0.4582043343653251,0.24324324324324326,0.096503497,99,251,0.071327082,0.3944223107569721,0.39919354838709675,0.21212121212121213,0.011952191,98,244,0.06933788,0.4016393442622951,0.4016393442622951,0.8571428571428571,0,512,1398,0.39727195225916456,0.36623748211731044,0.36702508960573477,0.640625,0.002145923,512,1388,0.3688760806916426,10,0
Kelly Olynyk,TOR,257,6476,0.5362504170755643,0.778921569,5.014840379637619,25.851305334846764,504,708,0.34705882352941175,0.711864407,0.7718223583460949,0.6309523809523809,0.077683616,149,346,0.1696078431372549,0.430635838,0.48220064724919093,0.6308724832214765,0.1069364161849711,47,105,0.051470588235294115,0.44761904761904764,0.4519230769230769,0.723404255,0.00952381,58,148,0.07254902,0.3918918918918919,0.3972602739726027,0.9827586206896551,0.013513513513513514,264,733,0.3593137254901961,0.3601637107776262,0.36065573770491804,0.9318181818181818,0.001364256,264,732,0.36065573770491804,1,0
De'Andre Hunter,ATL,214,6450,0.5262426936973104,0.6046511627906976,8.596267190569744,24.884177869700103,337,541,0.2169206094627105,0.6229205175600739,0.7294372294372294,0.7062314540059347,0.14602587800369685,275,608,0.243785084,0.45230263157894735,0.48500881834215165,0.5781818181818181,0.067434211,175,378,0.15156375300721733,0.46296296296296297,0.47043010752688175,0.6057142857142858,0.015873015873015872,140,363,0.14554931836407378,0.3856749311294766,0.3867403314917127,0.9785714285714285,0.002754821,219,604,0.2421812349639134,0.36258278145695366,0.3643926788685524,0.8767123287671232,0.004966887,219,602,0.3637873754152824,2,0
Alperen Sengun,HOU,234,6449,0.5175490792934986,0.599625468,4.843891017454236,26.97975078,827,1280,0.4794007490636704,0.64609375,0.7050298380221653,0.5054413542926239,0.08359375,426,948,0.3550561797752809,0.44936708860759494,0.505338078,0.5492957746478874,0.11075949367088607,47,121,0.045318352,0.3884297520661157,0.39166666666666666,0.6595744680851063,0.008264463,3,16,0.005992509,0.1875,0.1875,1,0,87,305,0.11423220973782772,0.28524590163934427,0.28807947019867547,0.9885057471264368,0.009836066,87,296,0.2939189189189189,9,0
Mason Plumlee,PHX,276,6416,0.5816179231863442,0.7549715909090909,3.1712849964106247,27.526666666666667,768,1048,0.7443181818181818,0.732824427,0.7975077881619937,0.72265625,0.08110687,108,297,0.2109375,0.36363636363636365,0.42857142857142855,0.6851851851851852,0.15151515151515152,18,48,0.034090909,0.375,0.3829787234042553,0.4444444444444444,0.020833333333333332,0,8,0.005681818,0,0,0,0,0,7,0.004971591,0,0,0,0,0,6,0,1,0
Nic Claxton,BKN,244,6409,0.5985848939929329,0.7343934040047114,2.999346405228758,23.87333333333333,937,1232,0.7255594817432274,0.760551948,0.8049828178694158,0.7417289220917823,0.055194805,180,433,0.25500588928150764,0.41570438799076215,0.4534005037783375,0.7277777777777777,0.083140878,6,18,0.010600707,0.3333333333333333,0.35294117647058826,1,0.055555556,2,10,0.005889282,0.2,0.2,1,0,1,5,0.002944641,0.2,0.25,1,0.2,1,5,0.2,0,0
Kevon Looney,GSW,320,6394,0.5409520472440945,0.6829268292682927,4.038609112709833,26.939999999999998,589,848,0.6671911880409127,0.6945754716981132,0.7531969309462916,0.6383701188455009,0.077830189,125,307,0.24154209284028325,0.40716612377850164,0.4844961240310077,0.8,0.15960912052117263,29,96,0.075531078,0.3020833333333333,0.3020833333333333,0.7931034482758621,0,1,6,0.004720692,0.16666666666666666,0.16666666666666666,1,0,3,14,0.011014948859166011,0.21428571428571427,0.21428571428571427,1,0,3,13,0.23076923076923078,1,0
Naz Reid,MIN,319,6345,0.5453471708579882,0.7811000369139904,3.7266133988936687,25.375970425138632,704,1034,0.3816906607604282,0.6808510638297872,0.7379454926624738,0.6576704545454546,0.077369439,248,581,0.2144702842377261,0.4268502581755594,0.5020242914979757,0.5846774193548387,0.14974182444061962,4,12,0.004429679,0.3333333333333333,0.36363636363636365,0.5,0.083333333,100,267,0.098560354,0.37453183520599254,0.37593984962406013,0.99,0.003745318,303,815,0.3008490217792543,0.3717791411042945,0.37361282367447596,0.9966996699669967,0.004907975,303,812,0.3731527093596059,3,0
Patrick Williams,CHI,228,6336,0.5442351223581757,0.6659255141745414,7.498679577464789,25.00920060331825,325,535,0.2973874374652585,0.6074766355140186,0.7096069868995634,0.6092307692307692,0.14392523364485982,118,326,0.1812117843246248,0.3619631901840491,0.4229390681003584,0.6694915254237288,0.1441717791411043,118,275,0.1528627015008338,0.4290909090909091,0.44029850746268656,0.7711864406779662,0.025454545454545455,112,246,0.13674263479710952,0.45528455284552843,0.45714285714285713,1,0.004065041,159,417,0.23179544191217344,0.381294964,0.38221153846153844,0.9559748427672956,0.002398082,158,415,0.38072289156626504,1,1
Jusuf Nurkic,PHX,237,6314,0.5558344986200552,0.7427652733118971,3.5644686648501365,25.933333333333337,776,1275,0.5856683509416628,0.6086274509803922,0.6765475152571927,0.6494845360824743,0.1003921568627451,218,500,0.2296738631143776,0.436,0.4823008849557522,0.5871559633027523,0.096,21,60,0.027560864,0.35,0.35,0.7619047619047619,0,9,32,0.014699127239320165,0.28125,0.28125,1,0,97,310,0.1423977951309141,0.31290322580645163,0.31290322580645163,0.9690721649484536,0,97,309,0.313915858,1,0
Jamal Murray,DEN,189,6311,0.49572615535889875,0.5763979193758128,9.925158898305085,26.13215488215488,380,585,0.1901820546163849,0.6495726495726496,0.7011070110701108,0.4842105263157895,0.073504274,284,644,0.2093628088426528,0.4409937888198758,0.48713550600343053,0.25,0.094720497,290,659,0.21423927178153446,0.4400606980273141,0.4461538461538462,0.22413793103448276,0.013657056145675266,64,151,0.049089727,0.42384106,0.42953020134228187,0.828125,0.013245033112582781,415,1037,0.3371261378413524,0.40019286403085824,0.4040895813047712,0.5759036144578313,0.009643202,415,1022,0.4060665362035225,15,0
Collin Sexton,UTA,220,6293,0.5131473970345964,0.5758473181967753,6.634917733,25.50951821386604,576,899,0.2958209937479434,0.6407119021134594,0.7710843373493976,0.4774305555555556,0.16907675194660735,471,1033,0.33991444554129646,0.45595353339787026,0.5268456375838926,0.32908704883227174,0.1345595353339787,96,256,0.084238236,0.375,0.3855421686746988,0.2916666666666667,0.02734375,72,161,0.052977953274103325,0.4472049689440994,0.45,0.8611111111111112,0.00621118,254,690,0.22704837117472854,0.3681159420289855,0.3697234352256186,0.6968503937007874,0.004347826,254,688,0.3691860465116279,2,0
Alex Caruso,OKC,252,6276,0.5592266825288921,0.8176271186440678,5.221229868228405,24.84570707070707,259,414,0.28067796610169493,0.6256038647342995,0.7095890410958904,0.5366795366795367,0.11835748792270531,71,194,0.13152542372881357,0.36597938144329895,0.4303030303030303,0.4084507042253521,0.14948453608247422,23,75,0.050847458,0.30666666666666664,0.323943662,0.391304348,0.053333333,127,318,0.21559322033898304,0.39937106918238996,0.40063091482649843,0.9763779527559056,0.003144654,173,474,0.3213559322033898,0.3649789029535865,0.3680851063829787,0.8670520231213873,0.008438819,173,470,0.3680851063829787,4,0
Malcolm Brogdon,WAS,207,6215,0.5202469,0.6977480647431387,7.119660056657224,26.015598885793874,514,906,0.31878958479943703,0.5673289183222958,0.6385093167701863,0.2704280155642023,0.11147902869757174,201,473,0.16643209007741028,0.4249471458773784,0.49385749385749383,0.2935323383084577,0.13953488372093023,165,386,0.1358198451794511,0.4274611398963731,0.43882978723404253,0.2727272727272727,0.025906735751295335,66,153,0.053835327,0.43137254901960786,0.4342105263157895,0.9090909090909091,0.006535948,358,924,0.3251231527093596,0.3874458874458874,0.394273128,0.6284916201117319,0.017316017316017316,358,923,0.38786565547128926,1,0
Josh Richardson,MIA,240,6176,0.5078490882917466,0.6351028216164515,9.536160298229264,25.788015717092343,193,310,0.1482544237207078,0.6225806451612903,0.6795774647887324,0.48186528497409326,0.083870968,196,440,0.21042563366810138,0.44545454545454544,0.472289157,0.3877551020408163,0.056818181818181816,144,323,0.15447154471544716,0.4458204334365325,0.45141065830721006,0.5486111111111112,0.012383901,78,204,0.097560976,0.38235294117647056,0.39,0.9743589743589743,0.019607843,291,814,0.38928742228598756,0.3574938574938575,0.36149068322981365,0.9140893470790378,0.011056511056511056,291,810,0.3592592592592593,4,0
