Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage
Amir Coffey,LAC,257,4623,9430,1639,324,616,0.525974026,240,627,0.3827751196172249,0.3864734299516908,271,432,216,684,36,0.6666666666666666,0.6878980891719745,0.95,0.504424779,0.5302777912621358,0.5502815768302494,0.5905483405483406,20,65,0.10551948051948051,13,0.020733652,14.27629099133057
Cory Joseph,ORL,229,4615,9367,1543,358,733,0.48840381991814463,198,523,0.37858508604206503,0.38223938223938225,233,250,466,495,99,0.34916201117318435,0.36023054755043227,0.8333333333333334,0.4164012738853503,0.4937227018385292,0.5214968152866242,0.5546647230320699,22,61,0.083219645,5,0.009560229,15.081905479194125
Kevin Love,MIA,228,4595,9329,2386,336,653,0.5145482388973966,444,1218,0.3645320197044335,0.3654320987654321,382,394,278,1254,78,0.5863095238095238,0.7137681159420289,0.9414414414414415,0.6509887760555852,0.5261424785867237,0.535542491,0.5744320927984533,120,40,0.061255743,10,0.008210181,22.20846036585366
Bennedict Mathurin,IND,162,4579,9617,2602,637,1302,0.489247312,219,624,0.35096153846153844,0.35436893203883496,671,746,528,486,171,0.5855572998430141,0.6311336717428088,0.7397260273972602,0.32398753894080995,0.535424362,0.5012980269989615,0.5687527545174086,92,178,0.13671274961597543,4,0.006410256,23.60077198786876
Dean Wade,CLE,229,4567,9167,1236,156,266,0.5864661654135338,277,757,0.36591809775429324,0.36591809775429324,93,214,98,819,12,0.6858974358974359,0.7867647058823529,0.9855595667870036,0.73998045,0.5660931085043989,0.5586510263929618,0.5733519034354689,40,25,0.093984962,4,0.005284016,11.297517455391777
Jevon Carter,CHI,290,4489,9160,1551,231,521,0.44337811900191937,345,908,0.3799559471365639,0.38037486218302097,54,220,242,858,177,0.47619047619047616,0.4782608695652174,0.8289855072463768,0.635409377,0.5145735974754558,0.5237928621413576,0.5301990391214825,2,33,0.063339731,4,0.004405286,15.589280568629334
Aaron Holiday,HOU,284,4445,9196,1698,378,830,0.45542168674698796,241,622,0.387459807,0.38870967741935486,219,250,506,603,120,0.3306878306878307,0.33967391304347827,0.8340248962655602,0.4283746556473829,0.5086527279005524,0.5092975206611571,0.5399872040946897,20,83,0.1,3,0.004823151,17.157662412436427
Marvin Bagley III,WAS,199,4437,9104,2313,856,1483,0.5772083614295347,90,304,0.29605263157894735,0.29900332225913623,331,1090,622,252,18,0.6366822429906542,0.8098068350668648,0.9333333333333333,0.17011751538891998,0.5315397982062781,0.5545607162842753,0.5785392696348174,366,129,0.08698584,0,0,21.251441753171857
Darius Bazley,UTA,176,4406,9127,1771,463,936,0.4946581196581197,185,616,0.3003246753246753,0.30179445350734097,290,554,372,498,57,0.5982721382289417,0.6487119437939111,0.8972972972972973,0.39690721649484534,0.5427215300193673,0.47712628865979384,0.5080321285140562,72,157,0.16773504273504272,2,0.003246753,19.507891383197723
Quentin Grimes,DAL,190,4382,8757,1624,222,386,0.5751295336787565,343,914,0.375273523,0.375273523,151,326,118,1008,21,0.7342342342342343,0.7761904761904762,0.9795918367346939,0.703076923,0.5723069284064665,0.5665384615384615,0.5871294287780188,24,38,0.098445596,2,0.002188184,15.256767515923567
Landry Shamet,WAS,216,4373,9030,1813,228,492,0.4634146341463415,380,1023,0.37145650048875856,0.3729146221786065,217,298,158,1077,63,0.6535087719298246,0.6592920353982301,0.9447368421052632,0.6752475247524753,0.5315463907284769,0.5267326732673268,0.5594427244582043,4,73,0.1483739837398374,16,0.015640273704789834,17.494557688501878
Santi Aldama,MEM,195,4331,8981,1813,436,758,0.575197889,245,722,0.33933518005540164,0.33980582524271846,206,586,286,711,24,0.6720183486238532,0.8005464480874317,0.9673469387755103,0.48783783783783785,0.5580766914749662,0.5429054054054054,0.5665625,140,58,0.07651715,1,0.001385042,17.26583754372328
Brandon Clarke,MEM,209,4330,9056,2079,860,1357,0.6337509211495947,28,127,0.2204724409448819,0.2204724409448819,275,1310,410,84,0,0.7616279069767442,0.894808743,1,0.085579515,0.5563439353099731,0.6078167115902965,0.6330694275274056,256,87,0.064112012,0,0,17.179338363319793
Isaiah Joe,OKC,268,4289,9030,1868,182,349,0.5214899713467048,441,1116,0.3951612903225806,0.39693969396939693,181,266,98,1269,54,0.7307692307692307,0.76,0.9591836734693877,0.7617747440273037,0.5271544520547946,0.5757679180887372,0.6017441860465116,14,28,0.080229226,12,0.010752688172043012,16.480915277640793
Troy Brown Jr.,DET,235,4264,8791,1232,231,468,0.4935897435897436,223,625,0.3568,0.3602584814216478,101,288,174,636,33,0.6233766233766234,0.6605504587155964,0.9506726457399103,0.5718206770356816,0.5374866482504604,0.5173833485818847,0.5371503496503497,26,69,0.14743589743589744,8,0.0128,12.918319601261317
Joe Harris,DET,173,4261,8832,1733,224,415,0.5397590361445783,404,895,0.45139664804469276,0.45139664804469276,73,354,94,1212,0,0.7901785714285714,0.846889952,1,0.683206107,0.545665534,0.6335877862595419,0.6414814814814814,30,55,0.13253012048192772,6,0.006703911,15.19339865910263
Jalen McDaniels,TOR,232,4249,8721,1610,437,828,0.5277777777777778,165,516,0.31976744186046513,0.321011673,241,532,342,486,9,0.6086956521739131,0.6751269035532995,0.9818181818181818,0.38392857142857145,0.5468938478747203,0.5093005952380952,0.5453929539295393,86,84,0.10144927536231885,1,0.001937984,16.957883042116958
Cody Martin,CHA,182,4230,8572,1203,325,636,0.5110062893081762,136,403,0.337468983,0.33915211970074816,145,370,280,354,54,0.5692307692307692,0.598705502,0.8676470588235294,0.38787295476419636,0.5575289296046287,0.5091434071222329,0.5299559471365639,32,69,0.10849056603773585,3,0.007444169,13.428542073358678
Josh Okogie,PHX,253,4217,8690,1353,280,579,0.4835924006908463,148,469,0.31556503198294245,0.3162393162393162,349,316,244,429,15,0.5642857142857143,0.7149321266968326,0.9662162162162162,0.44751908396946566,0.5729403441682601,0.47900763358778625,0.5343873517786562,118,79,0.13644214162348878,6,0.012793177,14.48546423901016
Aaron Wiggins,OKC,221,4214,8640,1655,454,795,0.5710691823899371,186,473,0.39323467230443976,0.3940677966101695,189,580,328,540,18,0.6387665198237885,0.7004830917874396,0.967741935,0.37302839116719244,0.5605614048934491,0.5780757097791798,0.6035740335521517,80,97,0.1220125786163522,6,0.012684989429175475,16.01811817994647
Mo Bamba,LAC,233,4193,8494,1748,448,793,0.5649432534678437,223,607,0.3673805601317957,0.3673805601317957,183,548,348,666,3,0.6116071428571429,0.8643533123028391,0.9955156950672646,0.43357142857142855,0.5525453180843459,0.5589285714285714,0.5769484808454426,262,75,0.094577554,4,0.006589786,17.698470502549164
Terrence Ross,PHX,172,4125,8480,1868,413,849,0.48645465253239106,261,786,0.3320610687022901,0.33418693982074266,259,442,384,654,129,0.5351089588377724,0.5483870967741935,0.8352490421455939,0.48073394495412847,0.4885891277641278,0.4920489296636086,0.5309278350515464,20,50,0.058892815,18,0.022900763358778626,20.276352978122056
Xavier Tillman Sr.,BOS,242,4080,8372,1373,522,902,0.5787139689578714,59,225,0.26222222222222225,0.2645739910313901,152,788,256,174,3,0.7547892720306514,0.865934066,0.9830508474576272,0.19964507542147295,0.5473433718861209,0.5417036379769299,0.5531829170024174,134,98,0.10864745011086474,0,0,14.73308112652375
Cam Reddish,LAL,180,4075,8423,1495,320,671,0.47690014903129657,191,587,0.32538330494037476,0.3276157804459691,282,404,236,516,57,0.63125,0.6579804560260586,0.90052356,0.4666136724960254,0.5486011961722488,0.48211446740858505,0.5293909348441926,26,75,0.11177347242921014,11,0.018739352640545145,16.79001903150772
Andrew Nembhard,IND,154,4043,8441,1424,418,787,0.531130877,160,457,0.350109409,0.3508771929824561,108,340,496,441,39,0.40669856459330145,0.4146341463414634,0.91875,0.36736334405144694,0.5130809734513275,0.5289389067524116,0.5464669738863287,16,45,0.057179161,5,0.010940919037199124,16.38388123011665
Jaxson Hayes,LAL,258,4040,8328,1709,629,937,0.6712913553895411,29,108,0.26851851851851855,0.27184466019417475,364,980,278,84,3,0.7790143084260731,0.9193245778611632,0.9655172413793104,0.10334928229665072,0.5915203365384616,0.6435406698564593,0.6792527821939587,192,64,0.068303095,0,0,15.166931637519873
Jalen Duren,DET,151,4000,8191,1657,690,1078,0.640074212,0,6,0,0,277,922,458,0,0,0.6681159420289855,0.8568773234200744,0,0.005535055,0.5586825645756458,0.6365313653136532,0.6575396825396825,304,97,0.089981447,0,0,16.28428129335183
Jeremy Sochan,SAS,141,3958,8241,1634,546,1074,0.5083798882681564,107,380,0.28157894736842104,0.2891891891891892,221,668,424,318,3,0.6117216117216118,0.6958333333333333,0.9906542056074766,0.2613480055020633,0.5527321675900277,0.4859009628610729,0.5157828282828283,132,119,0.11080074487895716,8,0.021052631578947368,19.59948871
Daniel Theis,NOP,196,3944,8013,1496,490,791,0.6194690265486725,114,359,0.31754874651810583,0.3211267605633803,174,796,184,339,3,0.8122448979591836,0.9683698296836983,0.9912280701754386,0.31217391304347825,0.5467742794759826,0.5747826086956521,0.5927099841521395,158,68,0.08596713,2,0.005571031,15.917186108637578
Montrezl Harrell,PHI,197,3902,7877,2183,854,1334,0.6401799100449775,4,33,0.12121212121212122,0.10714285714285714,463,1080,628,12,0,0.6323185011709602,0.7648725212464589,1,0.024140453547915143,0.5547712343864805,0.6291148500365764,0.6655487804878049,296,99,0.074212894,0,0,20.56497175141243
Jalen Johnson,ATL,171,3887,8210,1798,579,1001,0.5784215784215784,141,421,0.334916865,0.3389423076923077,217,774,384,411,12,0.6683937823834197,0.7371428571428571,0.9716312056737588,0.2960618846694796,0.5716394699646643,0.5559071729957806,0.5792525773195877,108,98,0.097902098,4,0.009501188,18.98869212716023
Damion Lee,PHX,198,3879,8009,1459,250,486,0.514403292,251,637,0.3940345368916798,0.39589905362776023,206,376,124,738,15,0.752,0.7932489451476793,0.9800796812749004,0.5672306322350846,0.5210314119749776,0.5578806767586821,0.591279544,26,24,0.049382716,5,0.007849294,15.24933215
Robert Williams III,POR,161,3863,7780,1411,627,854,0.734192037,1,6,0.16666666666666666,0.25,154,880,374,3,0,0.7017543859649122,0.9361702127659575,1,0.006976744,0.5857597902097902,0.7308139534883721,0.7410714285714286,314,37,0.043325527,0,0,12.566212104136143
Tre Mann,CHA,181,3857,7879,1707,393,851,0.4618096357226792,250,715,0.34965034965034963,0.3526093088857546,171,192,594,489,261,0.24427480916030533,0.2532981530343008,0.652,0.4565772669220945,0.5077139691714836,0.4904214559386973,0.514216576,28,76,0.089306698,3,0.004195804,21.104225352112675
Chuma Okeke,ORL,189,3831,7872,1189,218,453,0.48123620309050774,216,680,0.3176470588235294,0.31952662721893493,105,220,216,624,24,0.5045871559633027,0.5670103092783505,0.9629629629629629,0.6001765225066196,0.5224210549645391,0.4783759929390997,0.49832355406538137,48,34,0.075055188,1,0.001470588,14.95866832748273
Zach Collins,SAS,184,3809,7979,1865,569,1019,0.5583905789990187,139,405,0.3432098765432099,0.34405940594059403,310,764,374,417,0,0.671353251,0.7686116700201208,1,0.28441011235955055,0.52427493,0.545997191,0.5835942391984972,144,100,0.098135427,0,0,21.361163539469302
Oshae Brissett,BOS,208,3796,7855,1441,293,604,0.48509933774834435,179,525,0.34095238095238095,0.342911877,318,404,182,519,18,0.689419795,0.8015873015873016,0.9664804469273743,0.4650132860938884,0.5594812,0.4973427812223206,0.5397003745318352,82,67,0.11092715231788079,0,0,16.03711066931743
Richaun Holmes,WAS,191,3778,7797,1678,696,1093,0.636779506,10,28,0.35714285714285715,0.37037037037037035,256,1090,302,30,0,0.7830459770114943,0.9159663865546218,1,0.024977698483496878,0.529965313,0.6342551293487957,0.6675955414012739,202,74,0.067703568,2,0.071428571,16.304347826086957
Ben Simmons,BKN,133,3767,7731,1306,543,954,0.5691823899371069,3,12,0.25,0.25,211,526,560,9,0,0.4843462246777164,0.5323886639676113,1,0.012422360248447204,0.5464518134715026,0.5667701863354038,0.5768551236749117,98,59,0.061844864,0,0,17.249471954940155
Theo Maledon,PHX,177,3753,7852,1373,285,667,0.4272863568215892,182,588,0.30952380952380953,0.3137931034482759,257,214,356,444,102,0.37543859649122807,0.3821428571428571,0.8131868131868132,0.4685258964143426,0.5064625902165196,0.4446215139442231,0.4910394265232975,10,64,0.095952024,1,0.00170068,18.970588235294116
Thaddeus Young,PHX,207,3732,7532,1522,648,1106,0.5858951175406871,36,134,0.26865671641791045,0.27692307692307694,118,744,552,108,0,0.5740740740740741,0.6788321167883211,1,0.10806451612903226,0.5277861538461538,0.5661290322580645,0.5773899848254932,200,78,0.070524412,0,0,18.239067055393587
Jalen Smith,CHI,229,3730,7803,1942,549,886,0.6196388261851016,186,549,0.33879781420765026,0.3382084095063985,286,776,322,558,0,0.7067395264116576,0.9065420560747663,1,0.38257839721254355,0.5527171787709498,0.5770034843205575,0.6061836352279825,242,66,0.074492099,2,0.003642987,19.841358507429337
Walker Kessler,UTA,155,3691,7568,1382,601,850,0.7070588235294117,5,22,0.22727272727272727,0.22727272727272727,165,834,368,15,0,0.6938435940099834,0.9434389140271493,1,0.025229358,0.5810760894495413,0.6978211009174312,0.6930792377131394,318,78,0.091764706,0,0,13.127147766323024
Nick Richards,CHA,209,3647,7400,1453,556,842,0.6603325415676959,1,4,0.25,0.25,338,752,360,3,0,0.6762589928057554,0.910411622,1,0.004728132,0.5965615839243499,0.6589834515366431,0.6958812260536399,286,91,0.10807600950118765,0,0,14.50136693212885
Sam Hauser,BOS,205,3631,7370,1458,115,184,0.625,399,961,0.41519250780437045,0.41736401673640167,31,174,56,1167,30,0.7565217391304347,0.8787878787878788,0.974937343,0.8393013100436681,0.5434971880492092,0.6231441048034935,0.6271551724137931,32,16,0.086956522,3,0.003121748,14.735079535940677
Christian Braun,DEN,180,3610,7297,1298,370,677,0.5465288035450517,122,318,0.3836477987421384,0.3860759493670886,192,522,218,348,18,0.7054054054054054,0.7352112676056338,0.9508196721311475,0.31959798994974875,0.5668376132930513,0.5557788944723618,0.5805729632945389,30,84,0.1240768094534712,2,0.006289308,14.957110064032863
Ochai Agbaji,TOR,161,3590,7473,1196,264,491,0.5376782077393075,187,533,0.350844278,0.352165725,107,398,130,549,12,0.7537878787878788,0.8257261410788381,0.9786096256684492,0.520507813,0.5667345401174169,0.531738281,0.551660517,46,68,0.1384928716904277,8,0.015009381,14.19029763299742
Danilo Gallinari,MIL,166,3523,7142,1727,303,621,0.48792270531400966,245,641,0.38221528861154447,0.38304552590266877,386,300,306,675,60,0.49504950495049505,0.5190311418685121,0.9183673469387755,0.5079239302694136,0.497089274,0.5312995245641838,0.5873180873180873,28,38,0.061191626409017714,3,0.004680187,19.572097733890367
Bismack Biyombo,OKC,202,3520,7099,978,421,723,0.5822959889349931,0,1,0,0,136,684,158,0,0,0.8123515439429929,0.9344262295081968,0,0.001381215,0.5516765883977901,0.5814917127071824,0.5699300699300699,110,61,0.084370678,0,0,12.828704841484395
Dennis Smith Jr.,BKN,170,3507,7120,1203,389,819,0.47496947496947495,81,305,0.26557377049180325,0.2682119205298013,182,300,478,192,51,0.3856041131105398,0.40540540540540543,0.7901234567901234,0.2713523131672598,0.5262878801431127,0.4541814946619217,0.48584142394822005,38,90,0.10989010989010989,3,0.009836066,18.153617074078667
Hamidou Diallo,WAS,168,3496,7201,1764,645,1177,0.5480033984706882,56,196,0.2857142857142857,0.2864583333333333,306,686,604,159,9,0.5317829457364341,0.5853242320819113,0.9464285714285714,0.14275309541150766,0.5172583028529627,0.5309541150764748,0.5575221238938053,118,77,0.065420561,0,0,22.00886262924668
Carmelo Anthony,LAL,138,3483,7174,1843,364,778,0.46786632390745503,282,722,0.39058171745152354,0.39058171745152354,269,272,456,723,123,0.37362637362637363,0.39882697947214074,0.8546099290780141,0.48133333333333334,0.4867297062750334,0.5246666666666666,0.5616942909760589,46,36,0.046272494,1,0.001385042,21.697059918124303
Eric Bledsoe,LAC,125,3472,7137,1403,332,680,0.48823529411764705,172,518,0.33204633204633205,0.3346303501945525,223,270,394,450,66,0.4066265060240964,0.41284403669724773,0.872093023,0.4323873121869783,0.512625419,0.49248747913188645,0.5278404815650866,10,44,0.064705882,1,0.001930502,19.27785334487449
Jose Alvarado,NOP,182,3454,7067,1395,297,605,0.4909090909090909,217,624,0.34775641025641024,0.3505654281098546,150,236,358,579,72,0.39730639730639733,0.4083044982698962,0.8894009216589862,0.5077298616761595,0.520386754,0.5065093572009765,0.527714503,16,65,0.10743801652892562,10,0.016025641025641024,18.501984126984127
Danny Green,PHI,144,3445,7054,1081,78,174,0.4482758620689655,294,741,0.3967611336032389,0.3983739837398374,43,114,42,816,66,0.7307692307692307,0.8142857142857143,0.9251700680272109,0.8098360655737705,0.5525770833333333,0.5672131147540984,0.5768409818569904,16,12,0.068965517,12,0.016194331983805668,13.59260685406238
Davis Bertans,CHA,201,3436,7167,1462,76,148,0.5135135135135135,377,999,0.37737737737737737,0.3796576032225579,179,130,22,1101,30,0.8552631578947368,0.8904109589041096,0.9734748010610079,0.8709677419354839,0.531902949,0.5592850915431561,0.5920295809367296,6,15,0.10135135135135136,5,0.005005005,16.22163720697004
Aleksej Pokusevski,CHA,168,3429,7125,1253,311,671,0.46348733233979134,171,563,0.3037300177619893,0.3048128342245989,118,340,282,486,27,0.5466237942122186,0.6463878326996197,0.9473684210526315,0.45623987034035657,0.5203386363636363,0.4598865478119935,0.47715156130997716,96,45,0.067064083,1,0.001776199,19.50491355
Ziaire Williams,BKN,171,3403,7006,1312,312,563,0.5541740674955595,177,594,0.29797979797979796,0.29982964224872233,157,454,170,495,36,0.7275641025641025,0.7964912280701755,0.9322033898305084,0.5133967156439067,0.5614542210617928,0.49913569576490924,0.5273972602739726,54,63,0.11190053285968028,4,0.006734007,17.454002983590254
Malaki Branham,SAS,159,3377,7137,1483,396,771,0.5136186770428015,187,564,0.33156028368794327,0.33156028368794327,130,450,342,531,30,0.5681818181818182,0.582901554,0.946524064,0.42247191011235957,0.5217022097378277,0.5067415730337078,0.5271234832262669,20,79,0.10246433203631647,10,0.017730496,19.768599154018414
Jaylen Nowell,NOP,190,3367,7092,1758,484,926,0.5226781857451404,194,598,0.32441471571906355,0.3299319727891156,208,436,532,453,129,0.45041322314049587,0.47186147186147187,0.7783505154639175,0.39238845144356954,0.5192883189940436,0.5085301837270341,0.5361298224127373,44,71,0.076673866,4,0.006688963,22.328508495909375
Wesley Matthews,ATL,195,3365,6913,817,86,182,0.4725274725274725,182,547,0.3327239488117002,0.3327239488117002,99,122,50,531,15,0.7093023255813954,0.7922077922077922,0.9725274725274725,0.7503429355281207,0.5422535665294925,0.4924554183813443,0.5217669654289373,18,16,0.087912088,5,0.009140768,10.946555054732775
Jordan Nwora,TOR,206,3358,7083,1564,343,710,0.4830985915492958,237,631,0.375594295,0.37799043062200954,167,394,292,582,129,0.5743440233236151,0.6273885350318471,0.8185654008438819,0.47054436987322895,0.5343400149588632,0.5208799403430275,0.5476524176594254,58,75,0.1056338028169014,7,0.011093502377179081,20.36295369211514
Austin Rivers,MIN,155,3341,6752,943,164,301,0.5448504983388704,177,503,0.3518886679920477,0.3532934131736527,84,124,204,444,87,0.3780487804878049,0.38271604938271603,0.8361581920903954,0.6256218905472637,0.5370266209476309,0.5342039800995025,0.552168816,4,40,0.132890365,0,0,12.798092209856915
Shaedon Sharpe,POR,128,3326,6817,1577,391,749,0.5220293724966623,190,562,0.33807829181494664,0.34172661870503596,225,390,392,462,108,0.49872122762148335,0.5508474576271186,0.8105263157894737,0.4286803966437834,0.5451188888888888,0.5156369183829138,0.5476356050069541,74,73,0.097463284,6,0.010676156583629894,21.07244871461958
Keita Bates-Diop,BKN,209,3318,6851,1258,375,678,0.5530973451327433,99,283,0.3498233215547703,0.3498233215547703,211,510,240,288,9,0.68,0.804416404,0.9696969696969697,0.29448491155046824,0.549198023,0.5447450572320499,0.5846511627906976,116,83,0.1224188790560472,4,0.014134275618374558,15.446106240330067
Chimezie Metu,DET,213,3315,6870,1413,439,736,0.5964673913043478,107,355,0.30140845070422534,0.30140845070422534,214,658,220,306,15,0.7494305239179955,0.8225,0.9532710280373832,0.32538955087076077,0.545378506,0.5494958753437214,0.5810032894736842,78,65,0.088315217,2,0.005633803,18.27999473198999
Ricky Rubio,CLE,135,3308,6861,1198,257,617,0.4165316045380875,146,470,0.31063829787234043,0.31263383297644537,246,176,338,363,75,0.3424124513618677,0.3464566929133858,0.8287671232876712,0.43238270469181234,0.5204486162361623,0.43790248390064396,0.485973597,6,63,0.10210696920583469,7,0.014893617021276596,18.520900321543408
Jordan McLaughlin,SAC,232,3302,6934,891,199,404,0.49257425742574257,134,366,0.366120219,0.37359550561797755,91,206,192,354,48,0.5175879396984925,0.533678756,0.8805970149253731,0.4753246753246753,0.5466540951122854,0.5194805194805194,0.5393939393939394,12,53,0.1311881188118812,1,0.00273224,12.583979328165373
Raul Neto,CLE,182,3280,6795,1240,359,672,0.5342261904761905,111,326,0.34049079754601225,0.34579439252336447,189,274,444,285,48,0.3816155988857939,0.3903133903133903,0.8558558558558559,0.32665330661322645,0.5067041289023162,0.5265531062124249,0.5623861566484517,16,59,0.087797619,1,0.003067485,16.633479357493695
Javonte Green,NOP,171,3264,6658,1040,301,486,0.6193415637860082,86,247,0.3481781376518219,0.3481781376518219,180,378,224,258,0,0.627906977,0.75,1,0.3369713506139154,0.6011595497953615,0.5866302864938608,0.6242496998799519,98,39,0.080246914,2,0.008097166,12.319807794981314
Markelle Fultz,ORL,129,3263,6725,1470,588,1146,0.5130890052356021,39,138,0.2826086956521739,0.29770992366412213,177,368,808,102,15,0.3129251700680272,0.3291592128801431,0.8717948717948718,0.10747663551401869,0.5004228448275861,0.5035046728971962,0.533042847,58,84,0.073298429,3,0.021739130434782608,21.43706247523445
Rudy Gay,UTA,174,3211,6578,1455,321,683,0.4699853587115666,209,611,0.34206219312602293,0.34375,186,296,346,579,48,0.46105919003115264,0.519298246,0.9234449760765551,0.4721792890262751,0.5008468192397207,0.4903400309119011,0.5201005025125628,72,41,0.060029282576866766,1,0.001636661,20.73974445191661
Chris Duarte,CHI,172,3207,6544,1341,282,614,0.4592833876221498,198,568,0.3485915492957746,0.3542039355992844,183,284,280,480,114,0.5035460992907801,0.5338345864661654,0.8080808080808081,0.4805414551607445,0.5194713310580206,0.48984771573604063,0.5238467552775606,32,58,0.094462541,10,0.017605633802816902,19.10590739755189
Lamar Stevens,MEM,203,3193,6304,1148,389,752,0.5172872340425532,66,231,0.2857142857142857,0.28820960698689957,172,500,278,198,0,0.6426735218508998,0.7062146892655368,1,0.23499491353001017,0.5426167176350662,0.49643947100712105,0.5290858725761773,70,84,0.11170212765957446,5,0.021645021645021644,16.802244039270686
Ish Smith,CHA,195,3188,6584,952,383,880,0.43522727272727274,49,136,0.3602941176470588,0.37404580152671757,39,190,576,120,27,0.24804177545691905,0.25333333333333335,0.8163265306122449,0.13385826771653545,0.464001434,0.4493110236220472,0.4559386973180077,16,44,0.05,0,0,17.00108459869848
Goga Bitadze,ORL,216,3182,6455,1242,434,688,0.6308139534883721,51,208,0.24519230769230768,0.2463768115942029,221,574,294,150,3,0.6612903225806451,0.9198717948717948,0.9803921568627451,0.23214285714285715,0.5755205027932961,0.5697544642857143,0.5976900866217517,244,73,0.10610465116279069,0,0,16.038621429529304
Dyson Daniels,ATL,143,3176,6581,895,260,498,0.5220883534136547,97,313,0.30990415335463256,0.3201320132013201,84,280,240,276,15,0.5384615384615384,0.5932203389830508,0.9484536082474226,0.38594327990135635,0.5548161451814768,0.5,0.5155529953917051,48,34,0.068273092,1,0.003194888,13.719716236112971
Nassir Little,PHX,189,3163,6379,1141,256,447,0.5727069351230425,158,462,0.341991342,0.34347826086956523,155,328,184,438,36,0.640625,0.6949152542372882,0.9240506329113924,0.5082508250825083,0.5412539183222957,0.5423542354235423,0.5722166499498496,40,43,0.096196868,4,0.008658009,15.212897891690783
Furkan Korkmaz,PHI,194,3129,6391,1238,220,460,0.4782608695652174,210,621,0.33816425120772947,0.34201954397394135,168,230,210,564,66,0.5227272727272727,0.539906103,0.8952380952380953,0.574468085,0.5243045158286778,0.49491211840888066,0.5250424448217318,14,33,0.07173913,6,0.009661836,18.068449494249688
R.J. Hampton,MIA,170,3116,6402,1155,284,627,0.4529505582137161,133,394,0.33756345177664976,0.3392857142857143,188,204,364,357,42,0.3591549295774648,0.375,0.8947368421052632,0.38589618,0.5043150785854617,0.47355533790401566,0.5039335664335665,24,68,0.10845295055821372,4,0.010152284,18.506131549609808
Garrett Temple,TOR,175,3108,6398,875,168,352,0.4772727272727273,150,453,0.33112582781456956,0.33185840707964603,89,210,126,438,12,0.625,0.6687898089171974,0.9733333333333334,0.5627329192546584,0.5488218555417185,0.48819875776397514,0.5105140186915887,22,26,0.073863636,6,0.013245033112582781,13.51538674799002
Trendon Watford,BKN,184,3106,6340,1355,452,782,0.578005115,68,195,0.3487179487179487,0.3487179487179487,247,500,404,198,6,0.5530973451327433,0.6067961165048543,0.9705882352941176,0.19959058341862845,0.5281013817809621,0.5670419651995906,0.6066308243727598,80,67,0.085677749,3,0.015384615384615385,18.285873813512005
Lonzo Ball,CHI,98,3094,6401,1296,173,375,0.4613333333333333,293,746,0.39276139410187666,0.3948787061994609,71,142,204,738,141,0.41040462427745666,0.44375,0.8395904436860068,0.6654772524531668,0.5440503584229391,0.5463871543264942,0.5581395348837209,26,27,0.072,8,0.010723860589812333,19.01261961
Brandon Miller,CHA,94,3071,6182,1720,365,747,0.4886211512717537,264,712,0.3707865168539326,0.375,198,366,364,699,93,0.5013698630136987,0.5319767441860465,0.8825757575757576,0.4880054832076765,0.5176868366643694,0.5215901302261823,0.550771208,42,56,0.074966533,6,0.008426966,24.964111398219927
Bones Hyland,LAC,172,3039,6152,1690,268,603,0.4444444444444444,310,849,0.3651354534746761,0.3668639053254438,224,168,368,576,354,0.31343283582089554,0.3218390804597701,0.6193548387096774,0.5847107438016529,0.508625812,0.5048209366391184,0.5354859335038363,14,77,0.12769485903814262,20,0.023557126030624265,25.71346209282214
Malachi Flynn,DET,213,3032,6163,1168,235,530,0.44339622641509435,187,560,0.3339285714285714,0.3363309352517986,137,104,366,432,129,0.22127659574468084,0.22317596566523606,0.7700534759358288,0.5137614678899083,0.5050558011049724,0.47293577981651375,0.49828620394173095,4,46,0.086792453,5,0.008928571,18.53423882286361
Haywood Highsmith,MIA,159,3006,6008,828,168,310,0.5419354838709678,147,389,0.37789203084832906,0.37789203084832906,51,224,112,432,9,0.6666666666666666,0.7619047619047619,0.9795918367346939,0.5565092989985694,0.5515118741058656,0.555793991,0.5625,42,28,0.090322581,4,0.010282776349614395,12.211269677799029
Svi Mykhailiuk,UTA,201,3003,6198,1228,206,400,0.515,237,677,0.3500738552437223,0.3511111111111111,105,232,180,636,75,0.5631067961165048,0.5858585858585859,0.8945147679324894,0.6285979572887651,0.5493003258845437,0.521355617,0.5401234567901234,16,53,0.1325,1,0.001477105,18.35639649816436
JaMychal Green,GSW,182,3002,6083,1269,314,520,0.6038461538461538,154,433,0.3556581986143187,0.35730858468677495,179,408,220,462,0,0.6496815286624203,0.8464730290456431,1,0.45435466946484787,0.5589912105263158,0.5718782791185729,0.6037107516650809,146,68,0.13076923076923078,4,0.009237875,17.584807190489997
